218 000 DH,Année-Modèle:2016,Kilométrage:55 000 - 59 999,Type de carburant:Diesel,Marque:Volkswagen,Modèle:Tiguan,Puissance fiscale:8 CV,-,"Type:Voitures, Offre", Casablanca
163 000 DH,Année-Modèle:2007,Kilométrage:130 000 - 139 999,Type de carburant:Diesel,Marque:Mercedes-Benz,Modèle:220,Puissance fiscale:9 CV,Secteur:hay_riad,"Type:Voitures, Offre", Rabat
55 000 DH,Année-Modèle:2006,Kilométrage:250 000 - 299 999,Type de carburant:Diesel,Marque:Dacia,Modèle:Logan,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Casablanca,Numéro vérifié 
1er site d'annonces gratuites au Maroc
89 000 DH,Année-Modèle:2009,Kilométrage:130 000 - 139 999,Type de carburant:Diesel,Marque:Ford,Modèle:Fiesta,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Rabat,Numéro vérifié 
220 000 DH,Année-Modèle:2011,Kilométrage:95 000 - 99 999,Type de carburant:Diesel,Marque:BMW,Modèle:Serie 5,Puissance fiscale:11 CV,-,"Type:Voitures, Offre", Casablanca,Numéro vérifié 
43 000 DH,Année-Modèle:1988,Kilométrage:15 000 - 19 999,Type de carburant:Diesel,Marque:Isuzu,Modèle:Trooper,Puissance fiscale:10 CV,-,"Type:Voitures, Offre", Berrechid,Numéro vérifié 
95 000 DH,Année-Modèle:2008,Kilométrage:150 000 - 159 999,Type de carburant:Diesel,Marque:Hyundai,Modèle:Tucson,Puissance fiscale:8 CV,-,"Type:Voitures, Offre", Fès,Numéro vérifié 
33 000 DH,Année-Modèle:1996,Kilométrage:300 000 - 349 999,Type de carburant:Diesel,Marque:Fiat,Modèle:Uno,Puissance fiscale:4 CV,Secteur:centre_ville,"Type:Voitures, Offre", Temara
85 000 DH,Année-Modèle:2001,Kilométrage:0 - 4 999,Type de carburant:Diesel,Marque:Volkswagen,Modèle:GOLF 4,Puissance fiscale:8 CV,-,"Type:Voitures, Offre", El Jadida,Numéro vérifié 
20 000 DH,Année-Modèle:1982,Kilométrage:20 000 - 24 999,Type de carburant:Essence,Marque:Renault,Modèle:R4,Puissance fiscale:-,-,"Type:Voitures, Offre", Oujda
23 000 DH,Année-Modèle:2000,Kilométrage:0 - 4 999,Type de carburant:Essence,Marque:Honda,Modèle:City,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Salé,Numéro vérifié 
1er site d'annonces gratuites au Maroc

82 000 DH,Année-Modèle:2012,Kilométrage:170 000 - 179 999,Type de carburant:Diesel,Marque:Renault,Modèle:Kangoo,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Tanger,Numéro vérifié 
90 000 DH,Année-Modèle:2013,Kilométrage:100 000 - 109 999,Type de carburant:Diesel,Marque:Dacia,Modèle:Sandero,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Temara,Numéro vérifié 
50 000 DH,Année-Modèle:1995,Kilométrage:30 000 - 34 999,Type de carburant:Diesel,Marque:Renault,Modèle:R19,Puissance fiscale:-,Secteur:toute_la_ville,"Type:Voitures, Offre", Khemisset
50 000 DH,Année-Modèle:1992,Kilométrage:45 000 - 49 999,Type de carburant:Diesel,Marque:Renault,Modèle:19,Puissance fiscale:-,Secteur:autre_secteur,"Type:Voitures, Offre", Agadir,Numéro vérifié 
13 000 DH,Année-Modèle:1997,Kilométrage:10 000 - 14 999,Type de carburant:Essence,Marque:Renault,Modèle:R4,Puissance fiscale:4 CV,-,"Type:Voitures, Offre", Berkane,Numéro vérifié 
32 000 DH,Année-Modèle:2003,Kilométrage:10 000 - 14 999,Type de carburant:Essence,Marque:Daihatsu,Modèle:Sirion,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Kénitra,Numéro vérifié 
48 000 DH,Année-Modèle:2005,Kilométrage:250 000 - 299 999,Type de carburant:Diesel,Marque:Volkswagen,Modèle:Polo,Puissance fiscale:8 CV,-,"Type:Voitures, Offre", Meknès,Numéro vérifié 
75 000 DH,Année-Modèle:2003,Kilométrage:20 000 - 24 999,Type de carburant:Diesel,Marque:Renault,Modèle:Espace,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Nador
78 000 DH,Année-Modèle:1997,Kilométrage:200 000 - 249 999,Type de carburant:Diesel,Marque:Mercedes-Benz,Modèle:220,Puissance fiscale:-,-,"Type:Voitures, Offre", Tanger

115 000 DH,Année-Modèle:2015,Kilométrage:55 000 - 59 999,Type de carburant:Diesel,Marque:Renault,Modèle:Kangoo,Puissance fiscale:-,Secteur:hay_salam,"Type:Voitures, Offre", Meknès
177 000 DH,Année-Modèle:2017,Kilométrage:50 000 - 54 999,Type de carburant:Diesel,Marque:Ford,Modèle:Focus,Puissance fiscale:6 CV,Secteur:al_maghrib_al_arabi,"Type:Voitures, Offre", Kénitra
30 000 DH,Année-Modèle:2001,Kilométrage:5 000 - 9 999,Type de carburant:Diesel,Marque:Kia,Modèle:Sportage,Puissance fiscale:8 CV,-,"Type:Voitures, Offre", Salé,Numéro vérifié 
890 000 DH,Année-Modèle:2008,Kilométrage:170 000 - 179 999,Type de carburant:Diesel,Marque:Hyundai,Modèle:Tucson,Puissance fiscale:8 CV,-,"Type:Voitures, Offre", Casablanca
108 000 DH,Année-Modèle:2017,Kilométrage:45 000 - 49 999,Type de carburant:Diesel,Marque:Citroen,Modèle:Berlingo,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Casablanca
75 000 DH,Année-Modèle:2000,Kilométrage:350 000 - 399 999,Type de carburant:Diesel,Marque:Volkswagen,Modèle:GOLF 4,Puissance fiscale:-,Secteur:toute_la_ville,"Type:Voitures, Offre", Larache
45 000 DH,Année-Modèle:2005,Kilométrage:30 000 - 34 999,Type de carburant:Essence,Marque:Peugeot,Modèle:206,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Casablanca
144 000 DH,Année-Modèle:2015,Kilométrage:70 000 - 74 999,Type de carburant:Diesel,Marque:Renault,Modèle:Kangoo,Puissance fiscale:6 CV,Secteur:el_qaria,"Type:Voitures, Offre", Salé
165 000 DH,Année-Modèle:2008,Kilométrage:250 000 - 299 999,Type de carburant:Diesel,Marque:Mitsubishi,Modèle:canter,Puissance fiscale:-,Secteur:oulfa,"Type:Voitures, Offre", Casablanca
1er site d'annonces gratuites au Maroc
75 000 DH,Année-Modèle:2001,Kilométrage:100 000 - 109 999,Type de carburant:Diesel,Marque:Kia,Modèle:PREGIO,Puissance fiscale:-,-,"Type:Voitures, Offre", Kénitra
163 000 DH,Année-Modèle:2017,Kilométrage:120 000 - 129 999,Type de carburant:Diesel,Marque:Volkswagen,Modèle:Caddy,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Casablanca,Numéro vérifié 
1er site d'annonces gratuites au Maroc
135 000 DH,Année-Modèle:2009,Kilométrage:160 000 - 169 999,Type de carburant:Diesel,Marque:Volkswagen,Modèle:GOLF 6,Puissance fiscale:-,Secteur:najd,"Type:Voitures, Offre", El Jadida
120 000 DH,Année-Modèle:2008,Kilométrage:200 000 - 249 999,Type de carburant:Diesel,Marque:Volkswagen,Modèle:GOLF 5,Puissance fiscale:-,Secteur:sidi_othmane,"Type:Voitures, Offre", Casablanca
33 000 DH,Année-Modèle:1996,Kilométrage:250 000 - 299 999,Type de carburant:Diesel,Marque:Fiat,Modèle:Uno,Puissance fiscale:6 CV,Secteur:centre_ville,"Type:Voitures, Offre", Temara
75 000 DH,Année-Modèle:2011,Kilométrage:65 000 - 69 999,Type de carburant:Essence,Marque:Ford,Modèle:Fiesta,Puissance fiscale:-,Secteur:toute_la_ville,"Type:Voitures, Offre", Béni Mellal
21 500 DH,Année-Modèle:1999,Kilométrage:200 000 - 249 999,Type de carburant:Essence,Marque:Mitsubishi,Modèle:lancer,Puissance fiscale:8 CV,-,"Type:Voitures, Offre", Fès,Numéro vérifié 
40 000 DH,Année-Modèle:1985,Kilométrage:35 000 - 39 999,Type de carburant:Essence,Marque:Nissan,Modèle:280,Puissance fiscale:10 CV,-,"Type:Voitures, Offre", Salé
47 000 DH,Année-Modèle:2003,Kilométrage:200 000 - 249 999,Type de carburant:Diesel,Marque:Citroen,Modèle:XSARA,Puissance fiscale:-,Secteur:ain_sebaa,"Type:Voitures, Offre", Casablanca
130 000 DH,Année-Modèle:2006,Kilométrage:140 000 - 149 999,Type de carburant:Diesel,Marque:Mercedes-Benz,Modèle:Classe C,Puissance fiscale:-,Secteur:centre_ville,"Type:Voitures, Offre", Oujda

19 000 DH,Année-Modèle:1992,Kilométrage:180 000 - 189 999,Type de carburant:Essence,Marque:Peugeot,Modèle:205,Puissance fiscale:6 CV,Secteur:toute_la_ville,"Type:Voitures, Offre", Berrechid
61 000 DH,Année-Modèle:2005,Kilométrage:250 000 - 299 999,Type de carburant:Essence,Marque:Audi,Modèle:A4,Puissance fiscale:-,Secteur:quartier_de_locean,"Type:Voitures, Offre", Rabat
270 000 DH,Année-Modèle:2012,Kilométrage:190 000 - 199 999,Type de carburant:Diesel,Marque:Land Rover,Modèle:Range Rover Evoque,Puissance fiscale:9 CV,-,"Type:Voitures, Offre", Agadir,Numéro vérifié 
138 000 DH,Année-Modèle:2017,Kilométrage:25 000 - 29 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:208,Puissance fiscale:-,-,"Type:Voitures, Offre", Tanger
78 000 DH,Année-Modèle:2013,Kilométrage:100 000 - 109 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:206,Puissance fiscale:7 CV,Secteur:hay_nahda,"Type:Voitures, Offre", Rabat
247 000 DH,Année-Modèle:2013,Kilométrage:90 000 - 94 999,Type de carburant:Diesel,Marque:BMW,Modèle:Serie 3,Puissance fiscale:-,-,"Type:Voitures, Offre", Rabat
34 000 DH,Année-Modèle:1984,Kilométrage:400 000 - 449 999,Type de carburant:Diesel,Marque:Volkswagen,Modèle:GOLF 2,Puissance fiscale:6 CV,Secteur:ancienne_medina,"Type:Voitures, Offre", Marrakech
75 000 DH,Année-Modèle:2011,Kilométrage:120 000 - 129 999,Type de carburant:Essence,Marque:Renault,Modèle:Clio,Puissance fiscale:-,-,"Type:Voitures, Offre", Oujda
85 000 DH,Année-Modèle:2007,Kilométrage:140 000 - 149 999,Type de carburant:Diesel,Marque:Ssangyong,Modèle:Kyron,Puissance fiscale:8 CV,Secteur:bernoussi,"Type:Voitures, Offre", Casablanca,Numéro vérifié 
65 000 DH,Année-Modèle:2001,Kilométrage:20 000 - 24 999,Type de carburant:Diesel,Marque:Skoda,Modèle:Octavia,Puissance fiscale:8 CV,-,"Type:Voitures, Offre", Agadir
20 000 DH,Année-Modèle:1996,Kilométrage:25 000 - 29 999,Type de carburant:Diesel,Marque:Ford,Modèle:Fiesta,Puissance fiscale:-,Secteur:sidi_moussa,"Type:Voitures, Offre", El Jadida
90 000 DH,Année-Modèle:2013,Kilométrage:30 000 - 34 999,Type de carburant:Diesel,Marque:Dacia,Modèle:Dokker,Puissance fiscale:-,Secteur:autre_secteur,"Type:Voitures, Offre", Meknès
1er site d'annonces gratuites au Maroc
50 000 DH,Année-Modèle:1999,Kilométrage:130 000 - 139 999,Type de carburant:Diesel,Marque:Hyundai,Modèle:GALLOPER,Puissance fiscale:10 CV,-,"Type:Voitures, Offre", Casablanca,Numéro vérifié 
135 000 DH,Année-Modèle:2015,Kilométrage:180 000 - 189 999,Type de carburant:Diesel,Marque:Toyota,Modèle:Corolla,Puissance fiscale:5 CV,-,"Type:Voitures, Offre", Tanger,Numéro vérifié 
113 000 DH,Année-Modèle:2011,Kilométrage:100 000 - 109 999,Type de carburant:Diesel,Marque:Alfa Romeo,Modèle:Giulietta,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Fès
25 000 DH,Année-Modèle:1997,Kilométrage:190 000 - 199 999,Type de carburant:Essence,Marque:Fiat,Modèle:Uno,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Marrakech,Numéro vérifié 
100 000 DH,Année-Modèle:2012,Kilométrage:180 000 - 189 999,Type de carburant:Diesel,Marque:Seat,Modèle:Leon,Puissance fiscale:-,Secteur:hassan,"Type:Voitures, Offre", Rabat
48 000 DH,Année-Modèle:1998,Kilométrage:35 000 - 39 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:406,Puissance fiscale:8 CV,-,"Type:Voitures, Offre", Agadir
1er site d'annonces gratuites au Maroc
75 000 DH,Année-Modèle:2000,Kilométrage:95 000 - 99 999,Type de carburant:Diesel,Marque:Renault,Modèle:Kangoo,Puissance fiscale:-,Secteur:toute_la_ville,"Type:Voitures, Offre", Ouarzazate
50 000 DH,Année-Modèle:1993,Kilométrage:110 000 - 119 999,Type de carburant:Diesel,Marque:Mercedes-Benz,Modèle:250,Puissance fiscale:-,Secteur:toute_la_ville,"Type:Voitures, Offre", Taza
28 000 DH,Année-Modèle:2003,Kilométrage:10 000 - 14 999,Type de carburant:Essence,Marque:Fiat,Modèle:Uno,Puissance fiscale:-,Secteur:centre_ville,"Type:Voitures, Offre", Oujda
43 000 DH,Année-Modèle:1988,Kilométrage:30 000 - 34 999,Type de carburant:Diesel,Marque:Isuzu,Modèle:D-MAX,Puissance fiscale:10 CV,-,"Type:Voitures, Offre", Berrechid,Numéro vérifié 
48 000 DH,Année-Modèle:2006,Kilométrage:150 000 - 159 999,Type de carburant:Essence,Marque:Peugeot,Modèle:407,Puissance fiscale:-,Secteur:el_ismailia,"Type:Voitures, Offre", Kénitra
30 000 DH,Année-Modèle:2002,Kilométrage:200 000 - 249 999,Type de carburant:Essence,Marque:Fiat,Modèle:Uno,Puissance fiscale:6 CV,Secteur:toute_la_ville,"Type:Voitures, Offre", Azrou
138 000 DH,Année-Modèle:2013,Kilométrage:70 000 - 74 999,Type de carburant:Diesel,Marque:Ford,Modèle:C-Max,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Casablanca,Numéro vérifié 
42 000 DH,Année-Modèle:2002,Kilométrage:250 000 - 299 999,Type de carburant:Essence,Marque:BMW,Modèle:Serie 3,Puissance fiscale:17 CV,Secteur:bourgogne,"Type:Voitures, Offre", Casablanca,Numéro vérifié 
70 000 DH,Année-Modèle:2005,Kilométrage:160 000 - 169 999,Type de carburant:Diesel,Marque:Renault,Modèle:Scenic,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Tanger,Numéro vérifié 
70 000 DH,Année-Modèle:2005,Kilométrage:35 000 - 39 999,Type de carburant:Diesel,Marque:Toyota,Modèle:Corolla,Puissance fiscale:8 CV,-,"Type:Voitures, Offre", Agadir
270 000 DH,Année-Modèle:2013,Kilométrage:120 000 - 129 999,Type de carburant:Diesel,Marque:Mercedes-Benz,Modèle:Classe C,Puissance fiscale:9 CV,Secteur:toute_la_ville,"Type:Voitures, Offre", El Harhoura,Numéro vérifié 
46 000 DH,Année-Modèle:1996,Kilométrage:350 000 - 399 999,Type de carburant:Diesel,Marque:Renault,Modèle:Megane,Puissance fiscale:-,Secteur:hay_moulay_rachid,"Type:Voitures, Offre", Casablanca
1er site d'annonces gratuites au Maroc
72 000 DH,Année-Modèle:2011,Kilométrage:40 000 - 44 999,Type de carburant:Diesel,Marque:Dacia,Modèle:Sandero,Puissance fiscale:6 CV,Secteur:el_qaria,"Type:Voitures, Offre", Salé
55 000 DH,Année-Modèle:2001,Kilométrage:250 000 - 299 999,Type de carburant:Diesel,Marque:Renault,Modèle:MEGANE CC,Puissance fiscale:-,Secteur:toute_la_ville,"Type:Voitures, Offre", Tiznit
63 000 DH,Année-Modèle:2007,Kilométrage:170 000 - 179 999,Type de carburant:Diesel,Marque:Dacia,Modèle:Logan,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Agadir,Numéro vérifié 
25 000 DH,Année-Modèle:1984,Kilométrage:30 000 - 34 999,Type de carburant:Diesel,Marque:Volkswagen,Modèle:Jetta,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Fès
128 000 DH,Année-Modèle:2017,Kilométrage:10 000 - 14 999,Type de carburant:Diesel,Marque:Renault,Modèle:Clio,Puissance fiscale:-,-,"Type:Voitures, Offre", Casablanca
160 000 DH,Année-Modèle:2012,Kilométrage:140 000 - 149 999,Type de carburant:Diesel,Marque:Audi,Modèle:A3,Puissance fiscale:-,-,"Type:Voitures, Offre", Mohammedia
60 000 DH,Année-Modèle:2005,Kilométrage:160 000 - 169 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:206,Puissance fiscale:-,Secteur:sidi_maarouf,"Type:Voitures, Offre", Casablanca
1er site d'annonces gratuites au Maroc
95 000 DH,Année-Modèle:2014,Kilométrage:10 000 - 14 999,Type de carburant:Diesel,Marque:Dacia,Modèle:Sandero,Puissance fiscale:-,Secteur:agdal,"Type:Voitures, Offre", Fès
45 000 DH,Année-Modèle:1995,Kilométrage:5 000 - 9 999,Type de carburant:Diesel,Marque:Renault,Modèle:Laguna,Puissance fiscale:9 CV,-,"Type:Voitures, Offre", Ksar el-Kebir,Numéro vérifié 
163 000 DH,Année-Modèle:2012,Kilométrage:140 000 - 149 999,Type de carburant:Diesel,Marque:Mercedes-Benz,Modèle:Classe B,Puissance fiscale:7 CV,Secteur:ain_sebaa,"Type:Voitures, Offre", Casablanca
33 000 DH,Année-Modèle:1995,Kilométrage:50 000 - 54 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:405,Puissance fiscale:-,Secteur:ben_msick,"Type:Voitures, Offre", Casablanca
90 000 DH,Année-Modèle:2005,Kilométrage:200 000 - 249 999,Type de carburant:Diesel,Marque:Mercedes-Benz,Modèle:CLASSE ML,Puissance fiscale:14 CV,-,"Type:Voitures, Offre", Casablanca,Numéro vérifié 
48 000 DH,Année-Modèle:2007,Kilométrage:180 000 - 189 999,Type de carburant:Essence,Marque:Renault,Modèle:Clio,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Taza
118 000 DH,Année-Modèle:2012,Kilométrage:160 000 - 169 999,Type de carburant:Diesel,Marque:Seat,Modèle:Leon,Puissance fiscale:-,-,"Type:Voitures, Offre", Mohammedia
127 500 DH,Année-Modèle:2017,Kilométrage:10 000 - 14 999,Type de carburant:Diesel,Marque:Renault,Modèle:Clio,Puissance fiscale:6 CV,Secteur:quartier_des_hopitaux,"Type:Voitures, Offre", Casablanca,Numéro vérifié 
105 000 DH,Année-Modèle:2010,Kilométrage:140 000 - 149 999,Type de carburant:Diesel,Marque:Ssangyong,Modèle:Kyron,Puissance fiscale:-,-,"Type:Voitures, Offre", Rabat
40 000 DH,Année-Modèle:1999,Kilométrage:0 - 4 999,Type de carburant:Diesel,Marque:Fiat,Modèle:Siena,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Salé,Numéro vérifié 
88 000 DH,Année-Modèle:2013,Kilométrage:60 000 - 64 999,Type de carburant:Essence,Marque:Fiat,Modèle:500,Puissance fiscale:-,-,"Type:Voitures, Offre", Casablanca
25 000 DH,Année-Modèle:1986,Kilométrage:25 000 - 29 999,Type de carburant:Diesel,Marque:Renault,Modèle:R5,Puissance fiscale:-,Secteur:la_prairie,"Type:Voitures, Offre", Ifrane
170 000 DH,Année-Modèle:2017,Kilométrage:20 000 - 24 999,Type de carburant:Diesel,Marque:Hyundai,Modèle:i 30,Puissance fiscale:6 CV,Secteur:hay_el_fath,"Type:Voitures, Offre", Rabat
148 000 DH,Année-Modèle:2013,Kilométrage:95 000 - 99 999,Type de carburant:Diesel,Marque:Nissan,Modèle:Qashqai,Puissance fiscale:6 CV,Secteur:ain_sebaa,"Type:Voitures, Offre", Casablanca
48 000 DH,Année-Modèle:2005,Kilométrage:140 000 - 149 999,Type de carburant:Diesel,Marque:Citroen,Modèle:Berlingo,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Casablanca
65 000 DH,Année-Modèle:1996,Kilométrage:200 000 - 249 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:405,Puissance fiscale:8 CV,Secteur:toute_la_ville,"Type:Voitures, Offre", Larache
70 000 DH,Année-Modèle:2006,Kilométrage:200 000 - 249 999,Type de carburant:Diesel,Marque:Peugeot,Modèle:207,Puissance fiscale:-,Secteur:centre_ville,"Type:Voitures, Offre", Tétouan
28 000 DH,Année-Modèle:-,Kilométrage:-,Type de carburant:-,Marque:-,Modèle:-,Puissance fiscale:-,-,"Type:Voitures, Offre", Fès
38 000 DH,Année-Modèle:2001,Kilométrage:190 000 - 199 999,Type de carburant:Diesel,Marque:Toyota,Modèle:Corolla,Puissance fiscale:-,Secteur:hay_charaf,"Type:Voitures, Offre", Marrakech
37 000 DH,Année-Modèle:2000,Kilométrage:190 000 - 199 999,Type de carburant:Diesel,Marque:Fiat,Modèle:Palio,Puissance fiscale:6 CV,Secteur:narjis,"Type:Voitures, Offre", Fès
60 000 DH,Année-Modèle:1997,Kilométrage:170 000 - 179 999,Type de carburant:Diesel,Marque:Renault,Modèle:EXPRESS,Puissance fiscale:-,-,"Type:Voitures, Offre", Salé
34 000 DH,Année-Modèle:1997,Kilométrage:140 000 - 149 999,Type de carburant:Essence,Marque:Renault,Modèle:19,Puissance fiscale:-,-,"Type:Voitures, Offre", El Jadida
58 000 DH,Année-Modèle:1999,Kilométrage:300 000 - 349 999,Type de carburant:Diesel,Marque:Volkswagen,Modèle:Passat,Puissance fiscale:8 CV,Secteur:hay_almassira_1,"Type:Voitures, Offre", Casablanca
95 000 DH,Année-Modèle:2013,Kilométrage:95 000 - 99 999,Type de carburant:Diesel,Marque:Renault,Modèle:Kangoo,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Tanger
46 000 DH,Année-Modèle:2008,Kilométrage:130 000 - 139 999,Type de carburant:Essence,Marque:Hyundai,Modèle:Atos,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Salé
245 000 DH,Année-Modèle:2014,Kilométrage:70 000 - 74 999,Type de carburant:Diesel,Marque:BMW,Modèle:Serie 3,Puissance fiscale:-,Secteur:maarif,"Type:Voitures, Offre", Casablanca
128 000 DH,Année-Modèle:2016,Kilométrage:80 000 - 84 999,Type de carburant:Diesel,Marque:Renault,Modèle:Clio,Puissance fiscale:-,-,"Type:Voitures, Offre", Temara,Numéro vérifié 

25 000 DH,Année-Modèle:1987,Kilométrage:15 000 - 19 999,Type de carburant:Diesel,Marque:Mercedes-Benz,Modèle:240,Puissance fiscale:8 CV,-,"Type:Voitures, Offre", Marrakech,Numéro vérifié 
47 000 DH,Année-Modèle:2003,Kilométrage:250 000 - 299 999,Type de carburant:Diesel,Marque:Citroen,Modèle:XSARA,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Meknès
70 000 DH,Année-Modèle:2007,Kilométrage:15 000 - 19 999,Type de carburant:Diesel,Marque:Renault,Modèle:Kangoo,Puissance fiscale:-,-,"Type:Voitures, Offre", Casablanca
25 000 DH,Année-Modèle:2002,Kilométrage:0 - 4 999,Type de carburant:Diesel,Marque:Fiat,Modèle:Uno,Puissance fiscale:-,Secteur:ben_msick,"Type:Voitures, Offre", Casablanca
70 000 DH,Année-Modèle:2007,Kilométrage:200 000 - 249 999,Type de carburant:Diesel,Marque:Renault,Modèle:Kangoo,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Ouazzane,Numéro vérifié 
108 000 DH,Année-Modèle:2015,Kilométrage:120 000 - 129 999,Type de carburant:Diesel,Marque:Ford,Modèle:Fiesta,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Casablanca,Numéro vérifié 
48 000 DH,Année-Modèle:2002,Kilométrage:160 000 - 169 999,Type de carburant:Essence,Marque:Audi,Modèle:A3,Puissance fiscale:9 CV,-,"Type:Voitures, Offre", Casablanca,Numéro vérifié 

72 000 DH,Année-Modèle:2010,Kilométrage:140 000 - 149 999,Type de carburant:Diesel,Marque:Hyundai,Modèle:Accent,Puissance fiscale:-,Secteur:souissi,"Type:Voitures, Offre", Rabat
96 000 DH,Année-Modèle:2014,Kilométrage:190 000 - 199 999,Type de carburant:Diesel,Marque:Renault,Modèle:Kangoo,Puissance fiscale:6 CV,Secteur:hay_inara,"Type:Voitures, Offre", Casablanca
190 000 DH,Année-Modèle:2015,Kilométrage:50 000 - 54 999,Type de carburant:Diesel,Marque:Nissan,Modèle:Qashqai,Puissance fiscale:6 CV,Secteur:anfa,"Type:Voitures, Offre", Casablanca
1er site d'annonces gratuites au Maroc
250 000 DH,Année-Modèle:2010,Kilométrage:160 000 - 169 999,Type de carburant:Diesel,Marque:Audi,Modèle:Q5,Puissance fiscale:-,Secteur:2_mars,"Type:Voitures, Offre", Casablanca
57 000 DH,Année-Modèle:2002,Kilométrage:150 000 - 159 999,Type de carburant:Diesel,Marque:Mercedes-Benz,Modèle:Classe A,Puissance fiscale:7 CV,Secteur:hay_el_fath,"Type:Voitures, Offre", Rabat
320 000 DH,Année-Modèle:2014,Kilométrage:70 000 - 74 999,Type de carburant:Diesel,Marque:Audi,Modèle:A3,Puissance fiscale:-,-,"Type:Voitures, Offre", Casablanca
139 000 DH,Année-Modèle:2011,Kilométrage:140 000 - 149 999,Type de carburant:Diesel,Marque:Ford,Modèle:Focus,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Casablanca,Numéro vérifié 
45 000 DH,Année-Modèle:2008,Kilométrage:90 000 - 94 999,Type de carburant:Diesel,Marque:Dacia,Modèle:Logan,Puissance fiscale:-,Secteur:hay_moulay_rachid,"Type:Voitures, Offre", Casablanca
78 000 DH,Année-Modèle:2000,Kilométrage:15 000 - 19 999,Type de carburant:Diesel,Marque:BMW,Modèle:M3,Puissance fiscale:-,-,"Type:Voitures, Offre", Salé
21 000 DH,Année-Modèle:-,Kilométrage:-,Type de carburant:-,Marque:-,Modèle:-,Puissance fiscale:-,-,"Type:Voitures, Offre", Mohammedia
75 000 DH,Année-Modèle:2014,Kilométrage:110 000 - 119 999,Type de carburant:Diesel,Marque:Renault,Modèle:Kangoo,Puissance fiscale:-,Secteur:toute_la_ville,"Type:Voitures, Offre", Ouarzazate
50 000 DH,Année-Modèle:2000,Kilométrage:100 000 - 109 999,Type de carburant:Diesel,Marque:Renault,Modèle:Kangoo,Puissance fiscale:-,Secteur:hay_moulay_rachid,"Type:Voitures, Offre", Casablanca
112 000 DH,Année-Modèle:2012,Kilométrage:170 000 - 179 999,Type de carburant:Diesel,Marque:Citroen,Modèle:Berlingo,Puissance fiscale:7 CV,-,"Type:Voitures, Offre", Marrakech
38 000 DH,Année-Modèle:2001,Kilométrage:35 000 - 39 999,Type de carburant:Diesel,Marque:Seat,Modèle:Cordoba,Puissance fiscale:8 CV,-,"Type:Voitures, Offre", Tanger,Numéro vérifié 
26 000 DH,Année-Modèle:1998,Kilométrage:10 000 - 14 999,Type de carburant:Essence,Marque:Fiat,Modèle:126,Puissance fiscale:-,-,"Type:Voitures, Offre", Casablanca
70 000 DH,Année-Modèle:-,Kilométrage:-,Type de carburant:-,Marque:-,Modèle:-,Puissance fiscale:-,-,"Type:Voitures, Offre", Casablanca,Numéro vérifié 
17 000 DH,Année-Modèle:1996,Kilométrage:5 000 - 9 999,Type de carburant:Diesel,Marque:Mitsubishi,Modèle:other,Puissance fiscale:8 CV,Secteur:al_warda,"Type:Voitures, Offre", Tanger
68 000 DH,Année-Modèle:2009,Kilométrage:180 000 - 189 999,Type de carburant:Diesel,Marque:Dacia,Modèle:Logan,Puissance fiscale:6 CV,-,"Type:Voitures, Offre", Marrakech
65 000 DH,Année-Modèle:2007,Kilométrage:170 000 - 179 999,Type de carburant:Diesel,Marque:Jeep,Modèle:Cherokee,Puissance fiscale:11 CV,-,"Type:Voitures, Offre", Fès
90 000 DH,Année-Modèle:2012,Kilométrage:130 000 - 139 999,Type de carburant:Essence,Marque:Peugeot,Modèle:508,Puissance fiscale:-,-,"Type:Voitures, Offre", Marrakech
